task,model,format,file,error,error_message
dialogue,llama3.1-70b,yaml,23.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 6, column 5:
      - order: 2
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 8, column 34:
        text: 'Thank you, Captain. I'm excited to explore this myster ... 
                                     ^"
dialogue,llama3.1-70b,yaml,24.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 8, column 71:
     ... and opening of our newest wonder: the Clockwork Spire!
                                         ^"
dialogue,llama3.1-70b,yaml,58.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 27, column 1:
    ```
    ^"
dialogue,llama3.1-70b,yaml,66.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 12:
           text: |
               ^"
dialogue,llama3.1-70b,yaml,81.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 16, column 25:
          speaker: Narration:
                            ^"
dialogue,mpt,yaml,27.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 5:
      - order: 1
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 5, column 74:
     ... yrocketed, as you mentioned. It's a major concern for everyone.'
                                         ^"
dialogue,mpt,yaml,56.txt,incorrect_syntax,"expected a single document in the stream
  in ""<unicode string>"", line 2, column 1:
    game:
    ^
but found another document
  in ""<unicode string>"", line 31, column 1:
    ---
    ^"
dialogue,palm,xml,6.txt,incorrect_syntax,"mismatched tag: line 34, column 61"
enemy,falcon,json,12.txt,empty_response,Expecting property name enclosed in double quotes: line 8 column 28 (char 179)
enemy,falcon,xml,26.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,falcon,xml,41.txt,incorrect_syntax,"XML or text declaration not at start of entity: line 7, column 3"
enemy,falcon,xml,53.txt,key_completeness,The key 'enemy' is missing.
enemy,falcon,xml,64.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,66.txt,incorrect_syntax,"mismatched tag: line 16, column 19"
enemy,falcon,xml,78.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,91.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,96.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 1"
enemy,falcon,xml,99.txt,key_completeness,The key 'game' is missing.
enemy,falcon,yaml,18.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 5:
        description: ""Description of the ... 
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 17:
        id: ""12345"" (new value)
                    ^"
enemy,falcon,yaml,2.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,falcon,yaml,22.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 20, column 7:
        id: enemy_id
          ^"
enemy,falcon,yaml,27.txt,incorrect_syntax,"while scanning a simple key
  in ""<unicode string>"", line 13, column 1:
    In the middle of a forest, there ... 
    ^
could not find expected ':'
  in ""<unicode string>"", line 14, column 1:
    
    ^"
enemy,falcon,yaml,28.txt,key_completeness,The key 'enemy' is missing.
enemy,falcon,yaml,45.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 7:
        id: enemy_id_value
          ^"
enemy,falcon,yaml,71.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 7:
        id: enemy_id
          ^"
enemy,falcon,yaml,8.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 11, column 1:
    ```
    ^"
enemy,falcon,yaml,86.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 7:
        id: enemy_id
          ^"
enemy,llama-2,xml,33.txt,incorrect_syntax,"mismatched tag: line 38, column 2"
enemy,llama-2,xml,4.txt,incorrect_syntax,"mismatched tag: line 25, column 2"
enemy,llama-2,xml,6.txt,incorrect_syntax,"mismatched tag: line 17, column 2"
enemy,llama-2,xml,99.txt,incorrect_syntax,"mismatched tag: line 26, column 2"
enemy,llama-2,yaml,24.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,32.txt,key_completeness,The key 'enemy' is missing.
enemy,llama-2,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,llama-2,yaml,61.txt,key_completeness,The key 'enemy' is missing.
enemy,llama-2,yaml,72.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```
    ^"
enemy,llama-2,yaml,74.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 5:
        description: ""This is a descript ... 
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 13:
        id: ""2"" (new value, changed from ""1"")
                ^"
enemy,llama-2,yaml,95.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
enemy,mpt,yaml,19.txt,incorrect_syntax,"expected a single document in the stream
  in ""<unicode string>"", line 2, column 1:
    game:
    ^
but found another document
  in ""<unicode string>"", line 15, column 1:
    ---
    ^"
quest,falcon,xml,12.txt,key_completeness,The key 'id' is missing.
quest,falcon,xml,24.txt,incorrect_syntax,"mismatched tag: line 10, column 61"
quest,falcon,xml,5.txt,incorrect_syntax,"mismatched tag: line 18, column 60"
quest,falcon,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 6, column 89"
quest,falcon,xml,68.txt,key_completeness,The key 'quest_giver' is missing.
quest,falcon,xml,72.txt,incorrect_syntax,"mismatched tag: line 12, column 51"
quest,falcon,yaml,11.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,14.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,2.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,26.txt,key_completeness,The key 'id' is missing.
quest,falcon,yaml,38.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,39.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: ""Task description""
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        objectives:
        ^"
quest,falcon,yaml,4.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,40.txt,key_completeness,"The key 'id' is missing., The key 'quest_giver' is missing."
quest,falcon,yaml,42.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 19, column 1:
    ```yaml
    ^"
quest,falcon,yaml,44.txt,key_completeness,"The key 'id' is missing., The key 'quest_giver' is missing."
quest,falcon,yaml,48.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,50.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,55.txt,incorrect_syntax,"while scanning a simple key
  in ""<unicode string>"", line 18, column 1:
    [(tasks)]
    ^
could not find expected ':'
  in ""<unicode string>"", line 19, column 3:
      - description: """"
      ^"
quest,falcon,yaml,59.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,6.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,62.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: ""Find Red Apple Task""
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: ""The Apple Quest""
        ^"
quest,falcon,yaml,64.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,falcon,yaml,7.txt,key_completeness,The key 'title' is missing.
quest,falcon,yaml,72.txt,key_completeness,The key 'description' is missing.
quest,falcon,yaml,80.txt,incorrect_syntax,"expected a single document in the stream
  in ""<unicode string>"", line 1, column 1:
    game:
    ^
but found another document
  in ""<unicode string>"", line 14, column 1:
    ---
    ^"
quest,falcon,yaml,83.txt,key_completeness,The key 'quest_giver' is missing.
quest,falcon,yaml,87.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: ""Track the ancien ... 
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: ""The Quest for the Lost R ... 
        ^"
quest,gemini-pro,json,24.txt,empty_response,Expecting property name enclosed in double quotes: line 8 column 35 (char 454)
quest,gemini-pro,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 22, column 30"
quest,gemini-pro,xml,28.txt,incorrect_syntax,"not well-formed (invalid token): line 12, column 32"
quest,gemini-pro,xml,33.txt,incorrect_syntax,"not well-formed (invalid token): line 25, column 31"
quest,gemini-pro,xml,37.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 24"
quest,gemini-pro,xml,43.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 23"
quest,gemini-pro,xml,44.txt,incorrect_syntax,"mismatched tag: line 19, column 121"
quest,gemini-pro,xml,45.txt,incorrect_syntax,"not well-formed (invalid token): line 14, column 25"
quest,gemini-pro,xml,60.txt,incorrect_syntax,"mismatched tag: line 36, column 6"
quest,gemini-pro,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 32"
quest,gemini-pro,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 30"
quest,gemini-pro,xml,82.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 30"
quest,gemini-pro,yaml,37.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 144:
     ... e quest involves three key tasks:
                                         ^"
quest,gemini-pro,yaml,5.txt,key_completeness,The key 'title' is missing.
quest,gemini-pro,yaml,66.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: task description1
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: quest_title1
        ^"
quest,gpt-3.5-turbo,xml,100.txt,incorrect_syntax,"not well-formed (invalid token): line 30, column 24"
quest,gpt-3.5-turbo,xml,13.txt,incorrect_syntax,"mismatched tag: line 24, column 41"
quest,gpt-3.5-turbo,xml,14.txt,incorrect_syntax,"not well-formed (invalid token): line 22, column 23"
quest,gpt-3.5-turbo,xml,17.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 32"
quest,gpt-3.5-turbo,xml,22.txt,incorrect_syntax,"mismatched tag: line 19, column 126"
quest,gpt-3.5-turbo,xml,24.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 31"
quest,gpt-3.5-turbo,xml,27.txt,incorrect_syntax,"mismatched tag: line 19, column 146"
quest,gpt-3.5-turbo,xml,35.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 30"
quest,gpt-3.5-turbo,xml,4.txt,incorrect_syntax,"not well-formed (invalid token): line 25, column 41"
quest,gpt-3.5-turbo,xml,43.txt,incorrect_syntax,"mismatched tag: line 19, column 121"
quest,gpt-3.5-turbo,xml,45.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 43"
quest,gpt-3.5-turbo,xml,48.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 35"
quest,gpt-3.5-turbo,xml,52.txt,incorrect_syntax,"mismatched tag: line 24, column 77"
quest,gpt-3.5-turbo,xml,60.txt,incorrect_syntax,"not well-formed (invalid token): line 25, column 41"
quest,gpt-3.5-turbo,xml,62.txt,incorrect_syntax,"not well-formed (invalid token): line 25, column 32"
quest,gpt-3.5-turbo,xml,67.txt,incorrect_syntax,"mismatched tag: line 19, column 210"
quest,gpt-3.5-turbo,xml,74.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 35"
quest,gpt-3.5-turbo,xml,79.txt,incorrect_syntax,"not well-formed (invalid token): line 14, column 32"
quest,gpt-3.5-turbo,xml,8.txt,incorrect_syntax,"mismatched tag: line 19, column 75"
quest,gpt-3.5-turbo,xml,83.txt,incorrect_syntax,"mismatched tag: line 19, column 95"
quest,gpt-3.5-turbo,xml,87.txt,incorrect_syntax,"mismatched tag: line 19, column 163"
quest,gpt-4,xml,2.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 35"
quest,gpt-4,xml,21.txt,incorrect_syntax,"not well-formed (invalid token): line 20, column 25"
quest,gpt-4,xml,26.txt,incorrect_syntax,"not well-formed (invalid token): line 30, column 32"
quest,gpt-4,xml,27.txt,incorrect_syntax,"not well-formed (invalid token): line 25, column 32"
quest,gpt-4,xml,35.txt,incorrect_syntax,"mismatched tag: line 19, column 99"
quest,gpt-4,xml,42.txt,incorrect_syntax,"not well-formed (invalid token): line 19, column 32"
quest,gpt-4,xml,56.txt,incorrect_syntax,"not well-formed (invalid token): line 25, column 35"
quest,gpt-4,xml,68.txt,incorrect_syntax,"not well-formed (invalid token): line 12, column 31"
quest,gpt-4,xml,75.txt,incorrect_syntax,"not well-formed (invalid token): line 19, column 37"
quest,gpt-4,xml,82.txt,incorrect_syntax,"not well-formed (invalid token): line 20, column 46"
quest,gpt-4,xml,84.txt,incorrect_syntax,"not well-formed (invalid token): line 19, column 32"
quest,gpt-4,xml,89.txt,incorrect_syntax,"mismatched tag: line 19, column 155"
quest,gpt-4,xml,90.txt,incorrect_syntax,"mismatched tag: line 19, column 126"
quest,gpt-4,yaml,14.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 26, column 5:
      - description: 'Find the Ruby gem  ... 
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 26, column 47:
     ... n: 'Find the Ruby gem in Dragon's Mountain'
                                         ^"
quest,llama-2,xml,21.txt,incorrect_syntax,"mismatched tag: line 12, column 68"
quest,llama-2,xml,22.txt,incorrect_syntax,"not well-formed (invalid token): line 22, column 13"
quest,llama-2,xml,48.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama-2,xml,50.txt,incorrect_syntax,"mismatched tag: line 17, column 2"
quest,llama-2,xml,63.txt,key_completeness,"The key 'id' is missing., The key 'title' is missing., The key 'objective' is missing., The key 'description' is missing., The key 'reward' is missing., The key 'quest_giver' is missing."
quest,llama-2,xml,72.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 0"
quest,llama-2,xml,87.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 29"
quest,llama-2,xml,99.txt,incorrect_syntax,"mismatched tag: line 16, column 3"
quest,llama-2,yaml,1.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 9, column 17:
            location: Garden Chest
                    ^"
quest,llama-2,yaml,100.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Task description""
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""Task location""
        ^"
quest,llama-2,yaml,13.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,llama-2,yaml,14.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,llama-2,yaml,17.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,19.txt,incorrect_syntax,"expected a single document in the stream
  in ""<unicode string>"", line 2, column 1:
    game:
    ^
but found another document
  in ""<unicode string>"", line 25, column 1:
    ---
    ^"
quest,llama-2,yaml,2.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,21.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: Search for the tr ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: The lost forest
        ^"
quest,llama-2,yaml,23.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,24.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,25.txt,incorrect_syntax,"while scanning a simple key
  in ""<unicode string>"", line 18, column 6:
         objective:可能存在隐藏的线索
         ^
could not find expected ':'
  in ""<unicode string>"", line 19, column 6:
         order: 3
         ^"
quest,llama-2,yaml,29.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,3.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: ""Track the Enchan ... 
        ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 6:
         location: ""Forest clearing, east ... 
         ^"
quest,llama-2,yaml,32.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,llama-2,yaml,34.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Talk to the loca ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""Ancient Temple""
        ^"
quest,llama-2,yaml,35.txt,empty_response,No YAML content found
quest,llama-2,yaml,36.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: Find the golden a ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: The castle
        ^"
quest,llama-2,yaml,38.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: Discover the sunk ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: The pirate king's trea ... 
        ^"
quest,llama-2,yaml,39.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Task description""
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""Task location""
        ^"
quest,llama-2,yaml,40.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Search the old a ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""123 Main St""
        ^"
quest,llama-2,yaml,42.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Task description""
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""Task location""
        ^"
quest,llama-2,yaml,44.txt,empty_response,No YAML content found
quest,llama-2,yaml,45.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,llama-2,yaml,47.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,49.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,5.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 9, column 8:
           - description: ""Task description""
           ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 10, column 9:
            location: ""Task location""
            ^"
quest,llama-2,yaml,51.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,llama-2,yaml,53.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: A task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: A task location
        ^"
quest,llama-2,yaml,54.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Search for the f ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""Ithaca""
        ^"
quest,llama-2,yaml,55.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,56.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,llama-2,yaml,57.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: Search for the qu ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: The Quest Location
        ^"
quest,llama-2,yaml,59.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: A task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: A task location
        ^"
quest,llama-2,yaml,6.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""This is a task d ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""This is a task location.""
        ^"
quest,llama-2,yaml,62.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,63.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,66.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,llama-2,yaml,67.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: Search the castle ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: Hall of Knowledge
        ^"
quest,llama-2,yaml,7.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 17, column 1:
    ```
    ^"
quest,llama-2,yaml,70.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,72.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: Hunt for the anci ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: enchanted forest
        ^"
quest,llama-2,yaml,75.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: Find the puppy
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: The forest
        ^"
quest,llama-2,yaml,76.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,77.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```bash
    ^"
quest,llama-2,yaml,79.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,8.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Kill the dragon""
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""The forest""
        ^"
quest,llama-2,yaml,80.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,82.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: ""task_description""
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: ""quest_title""
        ^"
quest,llama-2,yaml,85.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Find the lost tr ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""The lost treasure""
        ^"
quest,llama-2,yaml,9.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""The task descrip ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""The task location""
        ^"
quest,llama-2,yaml,91.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,95.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: ""Find the treasur ... 
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: ""The Lost Temple Quest""
        ^"
quest,llama-2,yaml,96.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Task description""
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""Task location""
        ^"
quest,llama-2,yaml,98.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: A task description.
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: A task location.
        ^"
quest,llama-2,yaml,99.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: ""Beat the evil wi ... 
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: ""The dungeon""
        ^"
quest,llama3.1,yaml,18.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 7, column 5:
        - items:
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 10, column 5:
        experience: 1000 points
        ^"
quest,llama3.1,yaml,25.txt,key_completeness,The key 'title' is missing.
quest,llama3.1,yaml,41.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - coin_amount: 100
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 10, column 5:
        type: rewards
        ^"
quest,llama3.1,yaml,53.txt,key_completeness,The key 'title' is missing.
quest,llama3.1,yaml,61.txt,key_completeness,The key 'title' is missing.
quest,llama3.1,yaml,88.txt,key_completeness,The key 'title' is missing.
quest,llama3.1-70b,xml,40.txt,key_completeness,The key 'quest_giver' is missing.
quest,llama3.1-70b,xml,97.txt,incorrect_syntax,"not well-formed (invalid token): line 25, column 32"
quest,mpt,xml,21.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 25"
quest,mpt,xml,39.txt,key_completeness,The key 'quest_giver' is missing.
quest,mpt,yaml,24.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: ""task description""
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: ""quest title""
        ^"
quest,mpt,yaml,35.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 4:
       - description: task description
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 9, column 5:
        location: task location
        ^"
quest,mpt,yaml,60.txt,key_completeness,The key 'title' is missing.
quest,mpt,yaml,67.txt,key_completeness,The key 'title' is missing.
quest,mpt,yaml,73.txt,key_completeness,The key 'title' is missing.
quest,mpt,yaml,80.txt,key_completeness,The key 'game' is missing.
quest,mpt,yaml,98.txt,key_completeness,The key 'game' is missing.
story,falcon,xml,18.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,55.txt,incorrect_syntax,"not well-formed (invalid token): line 4, column 353"
story,falcon,xml,71.txt,key_completeness,The key 'beginning' is missing.
story,falcon,xml,77.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,83.txt,empty_response,No XML content found
story,falcon,yaml,18.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,falcon,yaml,2.txt,key_completeness,The key 'ending' is missing.
story,falcon,yaml,22.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 2, column 3:
      - title: Game Title
      ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 5, column 3:
      starting_point: the beginning of ... 
      ^"
