task,model,format,file,error,error_message
quest,gpt-3.5-turbo,yaml,78.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 14, column 26:
        location: Coordinates: X: 45, Y: 78
                             ^"
quest,gpt-4,xml,54.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 41"
quest,gpt-4,xml,93.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 38"
quest,gpt-4,yaml,11.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      description: Save the kidnapped  ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 23, column 22:
      title: 'The Dragon's Captive'
                         ^"
quest,gpt-4,yaml,14.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 41:
     ... ive: Retrieve the following gems: Sapphire, Emerald, Ruby and Am ... 
                                         ^"
quest,llama-2,xml,100.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
quest,llama-2,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 36, column 0"
quest,llama-2,xml,18.txt,incorrect_syntax,"not well-formed (invalid token): line 25, column 0"
quest,llama-2,xml,3.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 9"
quest,llama-2,xml,45.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,xml,46.txt,empty_response,No XML content found
quest,llama-2,xml,61.txt,incorrect_syntax,"junk after document element: line 29, column 0"
quest,llama-2,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 149"
quest,llama-2,xml,68.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
quest,llama-2,xml,70.txt,empty_response,No XML content found
quest,llama-2,xml,75.txt,empty_response,No XML content found
quest,llama-2,xml,83.txt,incorrect_syntax,"not well-formed (invalid token): line 23, column 0"
quest,llama-2,xml,85.txt,empty_response,No XML content found
quest,llama-2,xml,91.txt,empty_response,No XML content found
quest,llama-2,xml,97.txt,incorrect_syntax,"not well-formed (invalid token): line 18, column 0"
quest,llama-2,yaml,12.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: task description
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: task title
        ^"
quest,llama-2,yaml,13.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 8, column 24:
      - description: Task 1: Search for clues about the loc ... 
                           ^"
quest,llama-2,yaml,15.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,17.txt,empty_response,No YAML content found
quest,llama-2,yaml,19.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,24.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 8, column 5:
      - task:
        ^
expected <block end>, but found '-'
  in ""<unicode string>"", line 13, column 5:
        - task:
        ^"
quest,llama-2,yaml,25.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 29, column 1:
    ```
    ^"
quest,llama-2,yaml,28.txt,key_completeness,The key 'game' is missing.
quest,llama-2,yaml,31.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: task description
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: quest title
        ^"
quest,llama-2,yaml,40.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 17, column 1:
    ```
    ^"
quest,llama-2,yaml,46.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ``` [
    ^"
quest,llama-2,yaml,5.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 9, column 9:
            - description: ""Task description""
            ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 13, column 9:
            title: ""Task title""
            ^"
quest,llama-2,yaml,51.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: task description
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: task title
        ^"
quest,llama-2,yaml,53.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,54.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
quest,llama-2,yaml,55.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,58.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
quest,llama-2,yaml,59.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,63.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,7.txt,key_completeness,The key 'id' is missing.
quest,llama-2,yaml,70.txt,key_completeness,"The key 'title' is missing., The key 'tasks' is missing."
quest,llama-2,yaml,71.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 23, column 1:
    ```
    ^"
quest,llama-2,yaml,77.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama-2,yaml,81.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 8, column 5:
        - description: task description
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 12, column 5:
        title: quest title
        ^"
quest,llama-2,yaml,84.txt,empty_response,No YAML content found
quest,llama-2,yaml,85.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 17, column 1:
    ```
    ^"
quest,llama-2,yaml,88.txt,key_completeness,The key 'game' is missing.
quest,llama-2,yaml,94.txt,key_completeness,The key 'title' is missing.
quest,llama-2,yaml,96.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
quest,llama3.1,yaml,53.txt,incorrect_syntax,"while scanning for the next token
found character '%' that cannot start any token
  in ""<unicode string>"", line 7, column 37:
      title: ""The Cult of the Dead God"" %%This is just an example title%%
                                        ^"
quest,llama3.1,yaml,76.txt,incorrect_syntax,"while parsing a flow sequence
  in ""<unicode string>"", line 9, column 12:
        items: [100 gold pieces, {note: {conten ... 
               ^
expected ',' or ']', but got '}'
  in ""<unicode string>"", line 9, column 68:
     ...  {content: ""a cryptic message""}}}]
                                         ^"
quest,llama3.1,yaml,88.txt,key_completeness,The key 'title' is missing.
quest,llama3.1-70b,xml,82.txt,key_completeness,The key 'id' is missing.
quest,mpt,json,67.txt,key_completeness,The root of the result is not a dictionary.
quest,mpt,xml,1.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,14.txt,incorrect_syntax,"mismatched tag: line 4, column 29"
quest,mpt,xml,15.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,21.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,36.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,43.txt,incorrect_syntax,"mismatched tag: line 5, column 32"
quest,mpt,xml,46.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,62.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 47"
quest,mpt,xml,67.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,82.txt,incorrect_syntax,"mismatched tag: line 4, column 29"
quest,mpt,xml,84.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,92.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,xml,97.txt,incorrect_syntax,"mismatched tag: line 5, column 32"
quest,mpt,xml,99.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
quest,mpt,yaml,60.txt,key_completeness,The key 'title' is missing.
quest,mpt,yaml,67.txt,key_completeness,The key 'title' is missing.
quest,mpt,yaml,73.txt,key_completeness,The key 'title' is missing.
quest,mpt,yaml,80.txt,key_completeness,The key 'game' is missing.
quest,mpt,yaml,98.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 8:
      tasks:
           ^"
story,falcon,xml,18.txt,key_completeness,The key 'beginning' is missing.
story,falcon,xml,2.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,22.txt,incorrect_syntax,"not well-formed (invalid token): line 5, column 2"
story,falcon,xml,3.txt,incorrect_syntax,"mismatched tag: line 7, column 32"
story,falcon,xml,33.txt,incorrect_syntax,"mismatched tag: line 4, column 32"
story,falcon,xml,37.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,39.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,40.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
story,falcon,xml,50.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,55.txt,incorrect_syntax,"not well-formed (invalid token): line 9, column 10"
story,falcon,xml,58.txt,key_completeness,The key 'ending' is missing.
story,falcon,xml,59.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,65.txt,incorrect_syntax,"junk after document element: line 10, column 0"
story,falcon,xml,77.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,xml,84.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 10"
story,falcon,xml,99.txt,key_completeness,The key 'game' is missing.
story,falcon,yaml,18.txt,key_completeness,The key 'game' is missing.
story,falcon,yaml,2.txt,key_completeness,The key 'ending' is missing.
story,falcon,yaml,22.txt,key_completeness,The key 'game' is missing.
story,falcon,yaml,25.txt,incorrect_syntax,"expected a single document in the stream
  in ""<unicode string>"", line 1, column 1:
    Return output in markdown+yaml f ... 
    ^
but found another document
  in ""<unicode string>"", line 5, column 1:
    ---
    ^"
story,falcon,yaml,34.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 1, column 28:
    title: The Rise of Ragnarök: An epic tale of a hero’s journ ... 
                               ^"
story,falcon,yaml,36.txt,key_completeness,The key 'title' is missing.
story,falcon,yaml,48.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,falcon,yaml,55.txt,key_completeness,The key 'game' is missing.
story,falcon,yaml,58.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 9, column 1:
    ```
    ^"
story,falcon,yaml,61.txt,key_completeness,The key 'synopsis' is missing.
story,falcon,yaml,62.txt,incorrect_syntax,"expected a single document in the stream
  in ""<unicode string>"", line 1, column 1:
    game:
    ^
but found another document
  in ""<unicode string>"", line 7, column 1:
    ---
    ^"
story,falcon,yaml,63.txt,key_completeness,"The key 'beginning' is missing., The key 'ending' is missing."
story,falcon,yaml,73.txt,key_completeness,The key 'title' is missing.
story,falcon,yaml,83.txt,key_completeness,"The key 'synopsis' is missing., The key 'ending' is missing."
story,falcon,yaml,94.txt,key_completeness,The key 'title' is missing.
story,falcon,yaml,97.txt,incorrect_syntax,"expected '<document start>', but found '<block sequence start>'
  in ""<unicode string>"", line 5, column 1:
    - title: game title
    ^"
story,gemini-pro,xml,47.txt,incorrect_syntax,"mismatched tag: line 4, column 225"
story,gemini-pro,yaml,12.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 17:
      title: Horizon: Zero Dawn
                    ^"
story,gemini-pro,yaml,19.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 190:
     ... entrusted with a crucial mission: to save the universe from the  ... 
                                         ^"
story,gemini-pro,yaml,45.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 8, column 14:
      title: XCOM: Enemy Unknown
                 ^"
story,gemini-pro,yaml,69.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 29:
      title: The Legend of Zelda: Breath of the Wild
                                ^"
story,gemini-pro,yaml,78.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 19:
      title: Disciples: Sacred Land
                      ^"
story,gemini-pro,yaml,95.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 20:
      title: Revolution: Uprising
                       ^"
story,gpt-3.5-turbo,xml,18.txt,incorrect_syntax,"mismatched tag: line 5, column 342"
story,gpt-3.5-turbo,yaml,1.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 7, column 17:
      title: Rebirth: Rise of a New World
                    ^"
story,gpt-3.5-turbo,yaml,41.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 86:
     ... aced with a tough moral decision: keep the treasure for themselv ... 
                                         ^"
story,gpt-3.5-turbo,yaml,48.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 34:
      title: The Chronicles of Azoria: Rise of Darkness
                                     ^"
story,gpt-3.5-turbo,yaml,66.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 7, column 26:
      title: Haunted Oakville: Curse of the Shadows
                             ^"
story,gpt-3.5-turbo,yaml,7.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 19:
      title: Survivors: Rebuilding Hope
                      ^"
story,gpt-3.5-turbo,yaml,87.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 8, column 29:
      title: The Legend of Ethan: The Kingdom's Savior
                                ^"
story,gpt-4,yaml,11.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 31:
      title: Legends of Littleroot: Darkfang's Curse
                                  ^"
story,gpt-4,yaml,13.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: In a medieval world o ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 35:
      synopsis: ""The Fall of Shadows"" is an epic adventure that sets D ... 
                                      ^"
story,gpt-4,yaml,26.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 14:
      title: Lyra: The Rise of Eldoria's Wizard
                 ^"
story,gpt-4,yaml,27.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 9, column 24:
      title: Alien Invasion: The Last Stand
                           ^"
story,gpt-4,yaml,28.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 9, column 20:
      title: Resurgence: Wasteland's Hope
                       ^"
story,gpt-4,yaml,37.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 9, column 19:
      title: Awakening: Retribution
                      ^"
story,gpt-4,yaml,46.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 20:
      title: Spellbound: The Tale of Eldria
                       ^"
story,gpt-4,yaml,50.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 24:
      title: Uncharted Seas: The Pirate's Dilemma
                           ^"
story,gpt-4,yaml,52.txt,incorrect_syntax,"while scanning a simple key
  in ""<unicode string>"", line 4, column 5:
        The tranquility is disturbed whe ... 
        ^
could not find expected ':'
  in ""<unicode string>"", line 5, column 3:
      ending:
      ^"
story,gpt-4,yaml,53.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 5:
        - Our protagonist, a young rogue ... 
        ^
expected <block end>, but found '?'
  in ""<unicode string>"", line 4, column 5:
        challenges:
        ^"
story,gpt-4,yaml,57.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 8, column 28:
      title: Neo York Detective: Xeno Chronicles
                               ^"
story,gpt-4,yaml,63.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 19:
      title: Solitude : Echoes of The Void
                      ^"
story,gpt-4,yaml,65.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 21:
      title: Excalinight: Legacy of the Blacksmith
                        ^"
story,gpt-4,yaml,66.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 8, column 17:
      title: Amnesia: Regaining the Throne
                    ^"
story,gpt-4,yaml,7.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 7, column 18:
      title: Biomorph: Rebirth
                     ^"
story,gpt-4,yaml,8.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 7, column 25:
      title: Colony Uprising: The Last Stand
                            ^"
story,gpt-4,yaml,83.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 18:
      title: CryoFall: Rise of the Survivor
                     ^"
story,gpt-4,yaml,93.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 16:
      title: Emeria: Journey Through the Forgotten Past
                   ^"
story,llama-2,xml,16.txt,empty_response,No XML content found
story,llama-2,xml,18.txt,empty_response,No XML content found
story,llama-2,xml,32.txt,empty_response,No XML content found
story,llama-2,xml,35.txt,empty_response,No XML content found
story,llama-2,xml,49.txt,empty_response,No XML content found
story,llama-2,xml,5.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,53.txt,empty_response,No XML content found
story,llama-2,xml,54.txt,empty_response,No XML content found
story,llama-2,xml,57.txt,empty_response,No XML content found
story,llama-2,xml,67.txt,empty_response,No XML content found
story,llama-2,xml,68.txt,key_completeness,The key 'game' is not a dictionary.
story,llama-2,xml,7.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,79.txt,incorrect_syntax,"junk after document element: line 2, column 0"
story,llama-2,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,92.txt,empty_response,No XML content found
story,llama-2,xml,97.txt,empty_response,No XML content found
story,llama-2,yaml,41.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,56.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 2, column 1:
    ```yaml
    ^"
story,llama-2,yaml,57.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 7:
    Output:
          ^"
story,llama-2,yaml,70.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```
    ^"
story,llama-2,yaml,75.txt,key_completeness,"The key 'title' is missing., The key 'synopsis' is missing., The key 'beginning' is missing., The key 'ending' is missing."
story,llama-2,yaml,81.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [
    ^"
story,llama-2,yaml,82.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,83.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 7, column 1:
    ```
    ^"
story,llama3.1,yaml,16.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 16:
        en: Tenaria: The Lost Mage
                   ^"
story,llama3.1,yaml,2.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      beginning: Players take on the r ... 
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 4, column 31:
      synopsis: ""The Golden Isle"" is a thrilling adventure that ta ... 
                                  ^"
story,llama3.1,yaml,28.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 94:
     ... ace their greatest challenge yet: resetting the flow of time itself.
                                         ^"
story,llama3.1,yaml,4.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 10, column 89:
     ... mind behind the temporal anomaly: a rogue scientist who seeks to ... 
                                         ^"
story,llama3.1,yaml,42.txt,key_completeness,The key 'synopsis' is missing.
story,llama3.1,yaml,96.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 14:
          - title: A New Utopia
                 ^"
story,llama3.1,yaml,99.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 7, column 15:
      title: Eridu: Rebirth
                  ^"
story,llama3.1-70b,yaml,20.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 130:
     ... true mastermind behind the chaos: the enigmatic figure known onl ... 
                                         ^"
story,llama3.1-70b,yaml,30.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 107:
     ... ace their greatest challenge yet: defeating the dark sorcerer re ... 
                                         ^"
story,llama3.1-70b,yaml,44.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 20:
      title: Shadowfall: The Lost Prophecy
                       ^"
story,llama3.1-70b,yaml,63.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 19:
      title: Last Hope: Rebirth
                      ^"
story,llama3.1-70b,yaml,78.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 361:
     ... naria against their common enemy: an ancient evil known only as  ... 
                                         ^"
story,llama3.1-70b,yaml,87.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 212:
     ... ound equilibrium comes at a cost: the memories of those who exis ... 
                                         ^"
story,mpt,json,8.txt,key_completeness,The root of the result is not a dictionary.
story,mpt,xml,94.txt,incorrect_syntax,"junk after document element: line 2, column 0"
story,mpt,xml,98.txt,incorrect_syntax,"mismatched tag: line 3, column 32"
story,mpt,yaml,81.txt,key_completeness,The key 'title' is missing.
