task,model,format,file,error,error_message
dialogue,falcon,xml,60.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 19"
dialogue,falcon,xml,61.txt,empty_response,No XML content found
dialogue,falcon,xml,70.txt,empty_response,No XML content found
dialogue,falcon,xml,71.txt,incorrect_syntax,"not well-formed (invalid token): line 14, column 0"
dialogue,falcon,xml,72.txt,empty_response,No XML content found
dialogue,falcon,xml,79.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
dialogue,falcon,xml,80.txt,incorrect_syntax,"mismatched tag: line 11, column 3"
dialogue,falcon,xml,82.txt,incorrect_syntax,"not well-formed (invalid token): line 5, column 19"
dialogue,falcon,xml,85.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,falcon,xml,94.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,falcon,xml,95.txt,empty_response,No XML content found
dialogue,falcon,xml,96.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 0"
dialogue,falcon,xml,97.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,falcon,yaml,1.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 8:
    speaker:
           ^"
dialogue,falcon,yaml,14.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,falcon,yaml,22.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 8, column 1:
    ```
    ^"
dialogue,falcon,yaml,29.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,falcon,yaml,31.txt,empty_response,No YAML content found
dialogue,falcon,yaml,34.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 7, column 10:
             - order: 1
             ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 8, column 11:
              speaker: Mark
              ^"
dialogue,falcon,yaml,35.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 29, column 1:
    ```
    ^"
dialogue,falcon,yaml,36.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```markdown
    ^"
dialogue,falcon,yaml,38.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 1, column 1:
    game:
    ^
expected <block end>, but found '-'
  in ""<unicode string>"", line 9, column 1:
    - blank
    ^"
dialogue,falcon,yaml,4.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 7, column 1:
    ``` 
    ^"
dialogue,falcon,yaml,43.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,falcon,yaml,45.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 10:
      - order: ""dialogue order""
             ^"
dialogue,falcon,yaml,50.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 7:
        - order: ""dialogue order"",
          ^
expected <block end>, but found ','
  in ""<unicode string>"", line 3, column 30:
        - order: ""dialogue order"",
                                 ^"
dialogue,falcon,yaml,51.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 18, column 1:
    ```
    ^"
dialogue,falcon,yaml,52.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 8:
         - order: dialogue order
           ^
expected <block end>, but found '-'
  in ""<unicode string>"", line 4, column 8:
           - speaker: ""character_name""
           ^"
dialogue,falcon,yaml,53.txt,empty_response,No YAML content found
dialogue,falcon,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 11, column 1:
    ```
    ^"
dialogue,falcon,yaml,59.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 12:
           text: player_1 has to act fast to av ... 
               ^"
dialogue,falcon,yaml,60.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 11, column 1:
    ```
    ^"
dialogue,falcon,yaml,64.txt,empty_response,No YAML content found
dialogue,falcon,yaml,67.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: ""John""
        ^"
dialogue,falcon,yaml,68.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: player1
        ^"
dialogue,falcon,yaml,7.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: John Smith
        ^"
dialogue,falcon,yaml,70.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 8, column 1:
    ```
    ^"
dialogue,falcon,yaml,72.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 13, column 1:
    ```
    ^"
dialogue,falcon,yaml,73.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: goggin_order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 6, column 5:
        name: Goggin
        ^"
dialogue,falcon,yaml,79.txt,empty_response,No YAML content found
dialogue,falcon,yaml,8.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` 
    ^"
dialogue,falcon,yaml,80.txt,empty_response,No YAML content found
dialogue,falcon,yaml,81.txt,empty_response,No YAML content found
dialogue,falcon,yaml,86.txt,empty_response,No YAML content found
dialogue,falcon,yaml,87.txt,empty_response,No YAML content found
dialogue,falcon,yaml,88.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 7, column 1:
    ```yaml
    ^"
dialogue,falcon,yaml,9.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 6:
         - order: dialogue order
         ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 7:
          speaker: player1
          ^"
dialogue,falcon,yaml,90.txt,incorrect_syntax,"while scanning a simple key
  in ""<unicode string>"", line 13, column 7:
          ...
          ^
could not find expected ':'
  in ""<unicode string>"", line 14, column 1:
    
    ^"
dialogue,falcon,yaml,92.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      dialogues:
      ^
expected <block end>, but found '-'
  in ""<unicode string>"", line 6, column 3:
      - order: 2
      ^"
dialogue,falcon,yaml,95.txt,incorrect_syntax,"expected '<document start>', but found '<block mapping start>'
  in ""<unicode string>"", line 2, column 3:
      order: 
      ^"
dialogue,falcon,yaml,97.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 22:
         text: Dialogue 1: ""Hi there, how are you?""
                         ^"
dialogue,falcon,yaml,99.txt,empty_response,No YAML content found
dialogue,gemini-pro,xml,55.txt,empty_response,No XML content found
dialogue,gemini-pro,yaml,4.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 23, column 71:
     ... ncertain, but one thing is clear: it will be shaped by the actio ... 
                                         ^"
dialogue,gemini-pro,yaml,46.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      dialogues:
      ^
expected <block end>, but found '<block sequence start>'
  in ""<unicode string>"", line 6, column 4:
       - order: 2
       ^"
dialogue,gemini-pro,yaml,49.txt,incorrect_syntax,"found undefined alias 'Sophia'
  in ""<unicode string>"", line 14, column 12:
         text: *Sophia walks the Player to a se ... 
               ^"
dialogue,gemini-pro,yaml,69.txt,empty_response,No YAML content found
dialogue,gpt-3.5-turbo,xml,1.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,10.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,100.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,13.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,14.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,15.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,17.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,18.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,20.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,24.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,3.txt,incorrect_syntax,"mismatched tag: line 110, column 2"
dialogue,gpt-3.5-turbo,xml,30.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,31.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,32.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,37.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,38.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,39.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,41.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,43.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,46.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,49.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,50.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,54.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,56.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,gpt-3.5-turbo,xml,6.txt,incorrect_syntax,"syntax error: line 2, column 0"
dialogue,gpt-3.5-turbo,xml,63.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,7.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,71.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,73.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,74.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,gpt-3.5-turbo,xml,75.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,76.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,77.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,78.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,79.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,81.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,82.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,84.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,86.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,89.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,9.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,90.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,92.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,94.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,95.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,96.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,97.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,yaml,19.txt,empty_response,No YAML content found
dialogue,gpt-3.5-turbo,yaml,24.txt,empty_response,No YAML content found
dialogue,gpt-4,yaml,14.txt,empty_response,No YAML content found
dialogue,gpt-4,yaml,39.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 11, column 44:
     ... Yes, I can recommend ""The Cosmos: A Spacetime Odyssey"" by Carl S ... 
                                         ^"
dialogue,gpt-4,yaml,44.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 5:
    game:
        ^"
dialogue,gpt-4,yaml,57.txt,empty_response,No YAML content found
dialogue,gpt-4,yaml,65.txt,empty_response,No YAML content found
dialogue,gpt-4,yaml,97.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 6, column 5:
        speaker: Alec
        ^"
dialogue,llama-2,json,37.txt,empty_response,Extra data: line 8 column 1 (char 110)
dialogue,llama-2,xml,1.txt,empty_response,No XML content found
dialogue,llama-2,xml,100.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
dialogue,llama-2,xml,18.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
dialogue,llama-2,xml,19.txt,incorrect_syntax,"not well-formed (invalid token): line 9, column 1"
dialogue,llama-2,xml,2.txt,empty_response,No XML content found
dialogue,llama-2,xml,22.txt,key_completeness,The key 'game' is missing.
dialogue,llama-2,xml,24.txt,empty_response,No XML content found
dialogue,llama-2,xml,26.txt,empty_response,No XML content found
dialogue,llama-2,xml,29.txt,empty_response,No XML content found
dialogue,llama-2,xml,31.txt,empty_response,No XML content found
dialogue,llama-2,xml,34.txt,empty_response,No XML content found
dialogue,llama-2,xml,36.txt,empty_response,No XML content found
dialogue,llama-2,xml,39.txt,empty_response,No XML content found
dialogue,llama-2,xml,41.txt,empty_response,No XML content found
dialogue,llama-2,xml,44.txt,empty_response,No XML content found
dialogue,llama-2,xml,47.txt,empty_response,No XML content found
dialogue,llama-2,xml,48.txt,empty_response,No XML content found
dialogue,llama-2,xml,49.txt,empty_response,No XML content found
dialogue,llama-2,xml,5.txt,empty_response,No XML content found
dialogue,llama-2,xml,52.txt,empty_response,No XML content found
dialogue,llama-2,xml,53.txt,empty_response,No XML content found
dialogue,llama-2,xml,54.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 1"
dialogue,llama-2,xml,56.txt,empty_response,No XML content found
dialogue,llama-2,xml,58.txt,empty_response,No XML content found
dialogue,llama-2,xml,59.txt,incorrect_syntax,"mismatched tag: line 10, column 2"
dialogue,llama-2,xml,6.txt,empty_response,No XML content found
dialogue,llama-2,xml,60.txt,empty_response,No XML content found
dialogue,llama-2,xml,64.txt,empty_response,No XML content found
dialogue,llama-2,xml,65.txt,empty_response,No XML content found
dialogue,llama-2,xml,70.txt,empty_response,No XML content found
dialogue,llama-2,xml,72.txt,empty_response,No XML content found
dialogue,llama-2,xml,73.txt,empty_response,No XML content found
dialogue,llama-2,xml,76.txt,empty_response,No XML content found
dialogue,llama-2,xml,80.txt,empty_response,No XML content found
dialogue,llama-2,xml,81.txt,empty_response,No XML content found
dialogue,llama-2,xml,85.txt,empty_response,No XML content found
dialogue,llama-2,xml,87.txt,empty_response,No XML content found
dialogue,llama-2,xml,90.txt,empty_response,No XML content found
dialogue,llama-2,xml,93.txt,empty_response,No XML content found
dialogue,llama-2,xml,94.txt,empty_response,No XML content found
dialogue,llama-2,yaml,10.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,11.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` 
    ^"
dialogue,llama-2,yaml,13.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,14.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,17.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: speaker name
                ^"
dialogue,llama-2,yaml,21.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 6:
       - order: 1
         ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 5, column 60:
     ... ker. I have a question for you.'<br>
                                         ^"
dialogue,llama-2,yaml,24.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,28.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,30.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: Player 1
                ^"
dialogue,llama-2,yaml,31.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,33.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: John
                ^"
dialogue,llama-2,yaml,35.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: Alice
                ^"
dialogue,llama-2,yaml,38.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,41.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` 
    ^"
dialogue,llama-2,yaml,43.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,5.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 9, column 1:
    ```慢慢地，游戏的对话顺序被正确地排列在了 YAML 中，现在 ... 
    ^"
dialogue,llama-2,yaml,51.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: ""Alice""
        ^"
dialogue,llama-2,yaml,52.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: speaker name
                ^"
dialogue,llama-2,yaml,55.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,56.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,58.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```轻轻地修复了错误的 YAML 格式，同时添加了一些新的值：
    ^"
dialogue,llama-2,yaml,59.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` 
    ^"
dialogue,llama-2,yaml,6.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: John
                ^"
dialogue,llama-2,yaml,60.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 12:
           text: dialogue or narration
               ^"
dialogue,llama-2,yaml,62.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,67.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: John
                ^"
dialogue,llama-2,yaml,68.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: speaker name
                ^"
dialogue,llama-2,yaml,7.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 1, column 1:
    ```yaml
    ^"
dialogue,llama-2,yaml,72.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,74.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,75.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 12:
        text: A: Hello, B!
               ^"
dialogue,llama-2,yaml,76.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,77.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 1, column 1:
    ```
    ^"
dialogue,llama-2,yaml,78.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,79.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 5:
      - order: 1
        ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 20, column 7:
          character:
          ^"
dialogue,llama-2,yaml,86.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,93.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,97.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,99.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1,xml,55.txt,empty_response,No XML content found
dialogue,llama3.1,yaml,10.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,14.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 15, column 1:
    ```
    ^"
dialogue,llama3.1,yaml,15.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,40.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 9, column 7:
        - order: 3
          ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 11, column 65:
     ... r village, but be warned there' s been strange occurrences happe ... 
                                         ^"
dialogue,llama3.1,yaml,46.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,52.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 7:
        - order: dialogue order
          ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 5, column 19:
          text: 'What's the quest?' 
                      ^"
dialogue,llama3.1,yaml,54.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: Player
                ^"
dialogue,llama3.1,yaml,71.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,9.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,94.txt,incorrect_syntax,"while scanning a block scalar
  in ""<unicode string>"", line 5, column 11:
        text: | dialogue or narration
              ^
expected a comment or a line break, but found 'd'
  in ""<unicode string>"", line 5, column 13:
        text: | dialogue or narration
                ^"
dialogue,llama3.1,yaml,95.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,99.txt,empty_response,No YAML content found
dialogue,llama3.1-70b,xml,17.txt,empty_response,No XML content found
dialogue,llama3.1-70b,xml,60.txt,empty_response,No XML content found
dialogue,llama3.1-70b,yaml,18.txt,empty_response,No YAML content found
dialogue,llama3.1-70b,yaml,23.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 7:
        - order: 1
          ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 5, column 110:
     ... ain Orion, your guide and host.'<br>
                                         ^"
dialogue,llama3.1-70b,yaml,24.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 13:
         speaker: Narrator
                ^"
dialogue,llama3.1-70b,yaml,58.txt,empty_response,No YAML content found
dialogue,llama3.1-70b,yaml,66.txt,key_completeness,The key 'game' is missing.
dialogue,llama3.1-70b,yaml,97.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Narrator
        ^"
dialogue,mpt,xml,20.txt,empty_response,No XML content found
dialogue,mpt,xml,27.txt,incorrect_syntax,"syntax error: line 1, column 16"
dialogue,mpt,xml,73.txt,empty_response,No XML content found
dialogue,mpt,yaml,10.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 18, column 7:
        - order: 6
          ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 23, column 14:
          text: ""Always be strong""
                 ^"
dialogue,mpt,yaml,19.txt,empty_response,No YAML content found
dialogue,mpt,yaml,56.txt,empty_response,No YAML content found
dialogue,palm,xml,34.txt,empty_response,No XML content found
dialogue,palm,xml,42.txt,empty_response,No XML content found
dialogue,palm,xml,6.txt,incorrect_syntax,"mismatched tag: line 24, column 22"
enemy,falcon,json,41.txt,empty_response,Extra data: line 17 column 1 (char 234)
enemy,falcon,json,85.txt,empty_response,No JSON content found
enemy,falcon,xml,10.txt,incorrect_syntax,"mismatched tag: line 14, column 3"
enemy,falcon,xml,11.txt,incorrect_syntax,"mismatched tag: line 9, column 23"
enemy,falcon,xml,13.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 17"
enemy,falcon,xml,14.txt,incorrect_syntax,"mismatched tag: line 22, column 5"
enemy,falcon,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 11"
enemy,falcon,xml,18.txt,incorrect_syntax,"not well-formed (invalid token): line 9, column 0"
enemy,falcon,xml,20.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 15"
enemy,falcon,xml,21.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 63"
enemy,falcon,xml,25.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 19"
enemy,falcon,xml,26.txt,incorrect_syntax,"mismatched tag: line 15, column 2"
enemy,falcon,xml,28.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,29.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,31.txt,incorrect_syntax,"not well-formed (invalid token): line 20, column 12"
enemy,falcon,xml,33.txt,incorrect_syntax,"mismatched tag: line 6, column 13"
enemy,falcon,xml,34.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 28"
enemy,falcon,xml,43.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 11"
enemy,falcon,xml,44.txt,incorrect_syntax,"no element found: line 39, column 0"
enemy,falcon,xml,47.txt,empty_response,No XML content found
enemy,falcon,xml,50.txt,incorrect_syntax,"mismatched tag: line 13, column 6"
enemy,falcon,xml,52.txt,empty_response,No XML content found
enemy,falcon,xml,53.txt,incorrect_syntax,"mismatched tag: line 3, column 20"
enemy,falcon,xml,58.txt,empty_response,No XML content found
enemy,falcon,xml,59.txt,empty_response,No XML content found
enemy,falcon,xml,6.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,66.txt,empty_response,No XML content found
enemy,falcon,xml,71.txt,incorrect_syntax,"mismatched tag: line 13, column 2"
enemy,falcon,xml,74.txt,empty_response,No XML content found
enemy,falcon,xml,78.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 0"
enemy,falcon,xml,80.txt,empty_response,No XML content found
enemy,falcon,xml,83.txt,incorrect_syntax,"not well-formed (invalid token): line 14, column 0"
enemy,falcon,xml,86.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 66"
enemy,falcon,xml,87.txt,empty_response,No XML content found
enemy,falcon,xml,89.txt,incorrect_syntax,"not well-formed (invalid token): line 14, column 9"
enemy,falcon,xml,9.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
enemy,falcon,xml,91.txt,empty_response,No XML content found
enemy,falcon,xml,93.txt,empty_response,No XML content found
enemy,falcon,xml,94.txt,incorrect_syntax,"mismatched tag: line 20, column 13"
enemy,falcon,xml,96.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,98.txt,empty_response,No XML content found
enemy,falcon,xml,99.txt,empty_response,No XML content found
enemy,falcon,yaml,22.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 20, column 1:
    ```
    ^"
enemy,falcon,yaml,28.txt,empty_response,No YAML content found
