task,model,format,file,error,error_message
dialogue,gpt-3.5-turbo,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 24, column 2"
dialogue,gpt-3.5-turbo,xml,43.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,49.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,gpt-3.5-turbo,xml,50.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,54.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,gpt-3.5-turbo,xml,56.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 17, column 4"
dialogue,gpt-3.5-turbo,xml,7.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,71.txt,incorrect_syntax,"mismatched tag: line 20, column 5"
dialogue,gpt-3.5-turbo,xml,76.txt,incorrect_syntax,"mismatched tag: line 19, column 6"
dialogue,gpt-3.5-turbo,xml,77.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,79.txt,incorrect_syntax,"mismatched tag: line 12, column 10"
dialogue,gpt-3.5-turbo,xml,81.txt,incorrect_syntax,"mismatched tag: line 5, column 29"
dialogue,gpt-3.5-turbo,xml,82.txt,incorrect_syntax,"mismatched tag: line 20, column 2"
dialogue,gpt-3.5-turbo,xml,84.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,86.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,89.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,gpt-3.5-turbo,xml,9.txt,incorrect_syntax,"mismatched tag: line 19, column 2"
dialogue,gpt-3.5-turbo,xml,90.txt,incorrect_syntax,"mismatched tag: line 16, column 20"
dialogue,gpt-3.5-turbo,xml,92.txt,empty_response,No XML content found
dialogue,gpt-3.5-turbo,xml,96.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,gpt-3.5-turbo,xml,97.txt,incorrect_syntax,"mismatched tag: line 4, column 13"
dialogue,gpt-3.5-turbo,yaml,19.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Player
        ^"
dialogue,gpt-3.5-turbo,yaml,24.txt,empty_response,No YAML content found
dialogue,gpt-4,yaml,13.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 1, column 22:
    error: invalid_syntax: unacceptable character #x0081: ... 
                         ^"
dialogue,gpt-4,yaml,14.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 1, column 35:
    error: unacceptable_character_code: special_characters_are_not_allowed
                                      ^"
dialogue,gpt-4,yaml,39.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Emma
        ^"
dialogue,gpt-4,yaml,40.txt,empty_response,No YAML content found
dialogue,gpt-4,yaml,44.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Commander
        ^"
dialogue,gpt-4,yaml,51.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: John
        ^"
dialogue,gpt-4,yaml,56.txt,empty_response,No YAML content found
dialogue,gpt-4,yaml,57.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 1, column 37:
    Error: invalid_character_at_position: forbidden character #x0081 can ... 
                                        ^"
dialogue,gpt-4,yaml,65.txt,empty_response,No YAML content found
dialogue,gpt-4,yaml,88.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Alice
        ^"
dialogue,gpt-4,yaml,97.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Alec
        ^"
dialogue,llama-2,json,37.txt,empty_response,Expecting ':' delimiter: line 6 column 18 (char 113)
dialogue,llama-2,xml,1.txt,empty_response,No XML content found
dialogue,llama-2,xml,100.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,llama-2,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 6, column 20"
dialogue,llama-2,xml,17.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 2"
dialogue,llama-2,xml,18.txt,incorrect_syntax,"mismatched tag: line 5, column 2"
dialogue,llama-2,xml,19.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,llama-2,xml,2.txt,incorrect_syntax,"junk after document element: line 6, column 0"
dialogue,llama-2,xml,22.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,llama-2,xml,24.txt,incorrect_syntax,"mismatched tag: line 9, column 6"
dialogue,llama-2,xml,26.txt,incorrect_syntax,"mismatched tag: line 6, column 18"
dialogue,llama-2,xml,29.txt,incorrect_syntax,"mismatched tag: line 6, column 35"
dialogue,llama-2,xml,3.txt,empty_response,No XML content found
dialogue,llama-2,xml,36.txt,incorrect_syntax,"mismatched tag: line 5, column 28"
dialogue,llama-2,xml,38.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,llama-2,xml,39.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 1"
dialogue,llama-2,xml,41.txt,key_completeness,The key 'game' is missing.
dialogue,llama-2,xml,44.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,llama-2,xml,47.txt,incorrect_syntax,"mismatched tag: line 12, column 6"
dialogue,llama-2,xml,48.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,llama-2,xml,49.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,llama-2,xml,5.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,llama-2,xml,50.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,llama-2,xml,52.txt,empty_response,No XML content found
dialogue,llama-2,xml,53.txt,empty_response,No XML content found
dialogue,llama-2,xml,54.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,llama-2,xml,56.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,58.txt,empty_response,No XML content found
dialogue,llama-2,xml,59.txt,incorrect_syntax,"mismatched tag: line 10, column 2"
dialogue,llama-2,xml,6.txt,empty_response,No XML content found
dialogue,llama-2,xml,60.txt,empty_response,No XML content found
dialogue,llama-2,xml,62.txt,empty_response,No XML content found
dialogue,llama-2,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 41"
dialogue,llama-2,xml,64.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,llama-2,xml,65.txt,empty_response,No XML content found
dialogue,llama-2,xml,69.txt,empty_response,No XML content found
dialogue,llama-2,xml,7.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,llama-2,xml,70.txt,incorrect_syntax,"mismatched tag: line 5, column 26"
dialogue,llama-2,xml,71.txt,empty_response,No XML content found
dialogue,llama-2,xml,72.txt,empty_response,No XML content found
dialogue,llama-2,xml,73.txt,empty_response,No XML content found
dialogue,llama-2,xml,74.txt,incorrect_syntax,"mismatched tag: line 5, column 30"
dialogue,llama-2,xml,76.txt,incorrect_syntax,"not well-formed (invalid token): line 9, column 2"
dialogue,llama-2,xml,80.txt,incorrect_syntax,"mismatched tag: line 6, column 31"
dialogue,llama-2,xml,81.txt,incorrect_syntax,"mismatched tag: line 64, column 2"
dialogue,llama-2,xml,82.txt,empty_response,No XML content found
dialogue,llama-2,xml,84.txt,empty_response,No XML content found
dialogue,llama-2,xml,85.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,llama-2,xml,87.txt,incorrect_syntax,"not well-formed (invalid token): line 9, column 2"
dialogue,llama-2,xml,93.txt,empty_response,No XML content found
dialogue,llama-2,xml,94.txt,incorrect_syntax,"mismatched tag: line 5, column 27"
dialogue,llama-2,xml,96.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 3"
dialogue,llama-2,xml,98.txt,incorrect_syntax,"mismatched tag: line 10, column 6"
dialogue,llama-2,yaml,1.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,10.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,11.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,13.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 4, column 5:
    game:
        ^"
dialogue,llama-2,yaml,14.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: 1
        ^"
dialogue,llama-2,yaml,17.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```Error: incorrect_syntax: whil ... 
    ^"
dialogue,llama-2,yaml,21.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Talker
        ^"
dialogue,llama-2,yaml,22.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: John
        ^"
dialogue,llama-2,yaml,24.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: 1
        ^"
dialogue,llama-2,yaml,28.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Jane
        ^"
dialogue,llama-2,yaml,31.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,33.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: John
        ^"
dialogue,llama-2,yaml,35.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Bob
        ^"
dialogue,llama-2,yaml,37.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```# YAML example
    ^"
dialogue,llama-2,yaml,38.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: the player
        ^"
dialogue,llama-2,yaml,43.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```## YAML
    ^"
dialogue,llama-2,yaml,47.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,50.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,51.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,52.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``````yaml
    ^"
dialogue,llama-2,yaml,56.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,58.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,59.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,6.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,62.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: John
        ^"
dialogue,llama-2,yaml,63.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,65.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,67.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,72.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,75.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 12:
        text: A: Hello, B!
               ^"
dialogue,llama-2,yaml,76.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 6:
         - order: dialogue order
         ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 7:
          speaker: speaker name
          ^"
dialogue,llama-2,yaml,78.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: player
        ^"
dialogue,llama-2,yaml,79.txt,empty_response,No YAML content found
dialogue,llama-2,yaml,86.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```## Explanation
    ^"
dialogue,llama-2,yaml,97.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama-2,yaml,99.txt,empty_response,No YAML content found
dialogue,llama3.1,xml,55.txt,incorrect_syntax,"XML or text declaration not at start of entity: line 2, column 0"
dialogue,llama3.1,yaml,10.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Sarah
        ^"
dialogue,llama3.1,yaml,15.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1,yaml,36.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1,yaml,40.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Protagonist
        ^"
dialogue,llama3.1,yaml,46.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 9, column 6:
       - order: 3
         ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 11, column 54:
     ... l, the ruins are treacherous. I've heard rumors of deadly traps  ... 
                                         ^"
dialogue,llama3.1,yaml,52.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: NPC
        ^"
dialogue,llama3.1,yaml,54.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,57.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Player
        ^"
dialogue,llama3.1,yaml,71.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: player
        ^"
dialogue,llama3.1,yaml,8.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,9.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 6, column 6:
       - order: dialogue order
         ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 8, column 15:
         text: 'I've been preparing for weeks. I k ... 
                  ^"
dialogue,llama3.1,yaml,94.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Speaker Name
        ^"
dialogue,llama3.1,yaml,95.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: player name
        ^"
dialogue,llama3.1,yaml,96.txt,empty_response,No YAML content found
dialogue,llama3.1,yaml,99.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1-70b,xml,17.txt,incorrect_syntax,"XML or text declaration not at start of entity: line 2, column 0"
dialogue,llama3.1-70b,xml,47.txt,incorrect_syntax,"XML or text declaration not at start of entity: line 2, column 0"
dialogue,llama3.1-70b,xml,60.txt,incorrect_syntax,"XML or text declaration not at start of entity: line 2, column 0"
dialogue,llama3.1-70b,yaml,18.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1-70b,yaml,23.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: Captain Orion
        ^"
dialogue,llama3.1-70b,yaml,24.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1-70b,yaml,34.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1-70b,yaml,58.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1-70b,yaml,66.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,llama3.1-70b,yaml,98.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: dialogue order
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker name
        ^"
dialogue,mpt,xml,20.txt,incorrect_syntax,"mismatched tag: line 5, column 27"
dialogue,mpt,xml,27.txt,incorrect_syntax,"mismatched tag: line 10, column 4"
dialogue,mpt,xml,73.txt,empty_response,No XML content found
dialogue,mpt,yaml,10.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: speaker01
        ^"
dialogue,mpt,yaml,19.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: player
        ^"
dialogue,mpt,yaml,27.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 1, column 22:
    Error: invalid_syntax: while parsing a block mapping
                         ^"
dialogue,mpt,yaml,56.txt,incorrect_syntax,"while parsing a block collection
  in ""<unicode string>"", line 3, column 4:
       - order: 1
       ^
expected <block end>, but found '<block mapping start>'
  in ""<unicode string>"", line 4, column 5:
        speaker: The Computer
        ^"
dialogue,palm,xml,34.txt,incorrect_syntax,"mismatched tag: line 19, column 17"
dialogue,palm,xml,42.txt,incorrect_syntax,"unclosed token: line 1, column 0"
dialogue,palm,xml,6.txt,empty_response,No XML content found
enemy,falcon,json,12.txt,empty_response,Extra data: line 17 column 2 (char 395)
enemy,falcon,json,28.txt,empty_response,Expecting property name enclosed in double quotes: line 4 column 10 (char 41)
enemy,falcon,json,41.txt,empty_response,Expecting property name enclosed in double quotes: line 6 column 14 (char 108)
enemy,falcon,json,85.txt,empty_response,No JSON content found
enemy,falcon,xml,10.txt,empty_response,No XML content found
enemy,falcon,xml,11.txt,empty_response,No XML content found
enemy,falcon,xml,13.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,14.txt,incorrect_syntax,"mismatched tag: line 11, column 4"
enemy,falcon,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 6, column 13"
enemy,falcon,xml,18.txt,incorrect_syntax,"mismatched tag: line 13, column 2"
enemy,falcon,xml,20.txt,incorrect_syntax,"mismatched tag: line 3, column 10"
enemy,falcon,xml,21.txt,empty_response,No XML content found
enemy,falcon,xml,25.txt,empty_response,No XML content found
enemy,falcon,xml,26.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,28.txt,incorrect_syntax,"mismatched tag: line 13, column 5"
enemy,falcon,xml,29.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,falcon,xml,3.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 20"
enemy,falcon,xml,31.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
enemy,falcon,xml,33.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 122"
enemy,falcon,xml,34.txt,empty_response,No XML content found
enemy,falcon,xml,41.txt,incorrect_syntax,"mismatched tag: line 5, column 28"
enemy,falcon,xml,43.txt,empty_response,No XML content found
enemy,falcon,xml,44.txt,incorrect_syntax,"mismatched tag: line 13, column 14"
enemy,falcon,xml,45.txt,incorrect_syntax,"mismatched tag: line 10, column 11"
enemy,falcon,xml,47.txt,incorrect_syntax,"not well-formed (invalid token): line 4, column 21"
enemy,falcon,xml,49.txt,incorrect_syntax,"mismatched tag: line 11, column 3"
enemy,falcon,xml,50.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 23"
enemy,falcon,xml,52.txt,incorrect_syntax,"no element found: line 4, column 0"
enemy,falcon,xml,53.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,57.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,58.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,59.txt,incorrect_syntax,"unclosed token: line 1, column 0"
enemy,falcon,xml,6.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,64.txt,incorrect_syntax,"mismatched tag: line 7, column 11"
enemy,falcon,xml,65.txt,empty_response,No XML content found
enemy,falcon,xml,66.txt,incorrect_syntax,"mismatched tag: line 13, column 14"
enemy,falcon,xml,67.txt,empty_response,No XML content found
enemy,falcon,xml,71.txt,incorrect_syntax,"not well-formed (invalid token): line 6, column 29"
enemy,falcon,xml,74.txt,empty_response,No XML content found
enemy,falcon,xml,78.txt,incorrect_syntax,"mismatched tag: line 2, column 54"
enemy,falcon,xml,80.txt,empty_response,No XML content found
enemy,falcon,xml,83.txt,incorrect_syntax,"mismatched tag: line 24, column 14"
enemy,falcon,xml,86.txt,incorrect_syntax,"mismatched tag: line 11, column 3"
enemy,falcon,xml,87.txt,incorrect_syntax,"mismatched tag: line 8, column 21"
enemy,falcon,xml,88.txt,incorrect_syntax,"not well-formed (invalid token): line 9, column 13"
enemy,falcon,xml,89.txt,empty_response,No XML content found
enemy,falcon,xml,9.txt,incorrect_syntax,"unclosed token: line 1, column 0"
enemy,falcon,xml,91.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,93.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 4"
enemy,falcon,xml,94.txt,empty_response,No XML content found
enemy,falcon,xml,96.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,98.txt,incorrect_syntax,"mismatched tag: line 13, column 3"
enemy,falcon,xml,99.txt,incorrect_syntax,"mismatched tag: line 11, column 3"
enemy,falcon,yaml,18.txt,empty_response,No YAML content found
enemy,falcon,yaml,2.txt,key_completeness,The key 'game' is missing.
enemy,falcon,yaml,22.txt,empty_response,No YAML content found
enemy,falcon,yaml,27.txt,key_completeness,The key 'game' is missing.
enemy,falcon,yaml,28.txt,key_completeness,The key 'enemy' is missing.
enemy,falcon,yaml,31.txt,empty_response,No YAML content found
enemy,falcon,yaml,45.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 13:
    Invalid YAML: ```yaml
                ^"
enemy,falcon,yaml,46.txt,key_completeness,The key 'enemy' is missing.
enemy,falcon,yaml,48.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 8:
        def: 5
           ^"
enemy,falcon,yaml,51.txt,empty_response,No YAML content found
enemy,falcon,yaml,52.txt,empty_response,No YAML content found
enemy,falcon,yaml,55.txt,empty_response,No YAML content found
enemy,falcon,yaml,64.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 9:
    Template: game: description: name: stats ... 
            ^"
